,house_age,dormitory_type,condition_type
20817,new_house,apartment,regular
20818,old_house,house,regular
20819,old_house,house,regular
20820,old_house,apartment,regular
20821,new_house,house,regular
20822,new_house,house,regular
20823,old_house,house,regular
20824,old_house,house,regular
20825,old_house,house,regular
20826,old_house,house,regular
20827,new_house,house,regular
20828,new_house,house,regular
20829,old_house,house,regular
20830,old_house,house,regular
20831,new_house,house,regular
20832,new_house,house,regular
20833,old_house,house,regular
20834,old_house,house,regular
20835,old_house,house,regular
20836,new_house,house,regular
20837,new_house,house,regular
20838,old_house,house,regular
20839,old_house,apartment,regular
20840,old_house,house,regular
20841,old_house,house,regular
20842,old_house,house,regular
20843,old_house,house,regular
20844,new_house,apartment,regular
20845,new_house,house,regular
20846,old_house,house,regular
20847,new_house,house,regular
20848,old_house,house,regular
20849,new_house,house,regular
20850,new_house,house,regular
20851,old_house,house,regular
20852,old_house,house,regular
20853,old_house,studio,regular
20854,new_house,apartment,regular
20855,old_house,house,regular
20856,new_house,house,regular
20857,new_house,house,regular
20858,old_house,apartment,regular
20859,old_house,house,regular
20860,old_house,apartment,regular
20861,old_house,house,regular
20862,old_house,house,regular
20863,old_house,apartment,regular
20864,old_house,house,regular
20865,old_house,house,regular
20866,old_house,house,regular
20867,new_house,house,regular
20868,new_house,apartment,regular
20869,new_house,house,regular
20870,old_house,house,regular
20871,new_house,house,regular
20872,old_house,house,regular
20873,old_house,house,regular
20874,old_house,house,regular
20875,old_house,house,regular
20876,new_house,house,regular
20877,old_house,house,regular
20878,new_house,house,regular
20879,old_house,house,regular
20880,new_house,house,regular
20881,new_house,house,regular
20882,new_house,house,regular
20883,new_house,house,regular
20884,old_house,house,regular
20885,old_house,apartment,regular
20886,old_house,house,regular
20887,old_house,house,regular
20888,old_house,apartment,regular
20889,old_house,house,regular
20890,old_house,house,regular
20891,old_house,house,regular
20892,new_house,house,regular
20893,new_house,house,regular
20894,old_house,house,regular
20895,new_house,house,regular
20896,old_house,house,regular
20897,new_house,house,regular
20898,old_house,house,regular
20899,old_house,house,regular
20900,old_house,house,regular
20901,new_house,house,regular
20902,old_house,house,regular
20903,old_house,house,regular
20904,new_house,house,regular
20905,old_house,house,regular
20906,old_house,house,regular
20907,old_house,apartment,regular
20908,old_house,house,regular
20909,old_house,house,regular
20910,new_house,house,regular
20911,new_house,house,regular
20912,old_house,house,regular
20913,new_house,house,regular
20914,old_house,house,regular
20915,old_house,house,regular
20916,old_house,apartment,regular
20917,old_house,house,regular
20918,old_house,apartment,regular
20919,old_house,house,regular
20920,old_house,house,regular
20921,new_house,house,regular
20922,old_house,apartment,regular
20923,old_house,house,regular
20924,new_house,house,regular
20925,old_house,house,regular
20926,old_house,house,regular
20927,old_house,house,regular
20928,old_house,house,regular
20929,new_house,house,regular
20930,old_house,house,regular
20931,new_house,house,regular
20932,old_house,house,regular
20933,new_house,house,regular
20934,new_house,house,regular
20935,old_house,house,regular
20936,new_house,house,regular
20937,old_house,house,regular
20938,old_house,apartment,regular
20939,old_house,house,regular
20940,new_house,house,regular
20941,old_house,house,regular
20942,new_house,house,regular
20943,old_house,house,regular
20944,old_house,house,regular
20945,old_house,house,regular
20946,old_house,house,regular
20947,old_house,house,regular
20948,new_house,house,regular
20949,old_house,house,regular
20950,new_house,house,regular
20951,new_house,apartment,regular
20952,old_house,house,regular
20953,new_house,house,regular
20954,old_house,house,regular
20955,old_house,apartment,regular
20956,old_house,house,regular
20957,old_house,house,regular
20958,old_house,house,regular
20959,old_house,house,regular
20960,new_house,house,regular
20961,new_house,house,regular
20962,new_house,apartment,regular
20963,old_house,house,regular
20964,old_house,house,regular
20965,old_house,house,regular
20966,old_house,house,regular
20967,old_house,house,regular
20968,old_house,house,regular
20969,new_house,apartment,regular
20970,old_house,house,regular
20971,old_house,house,regular
20972,new_house,house,regular
20973,old_house,house,regular
20974,new_house,house,regular
20975,old_house,house,regular
20976,new_house,house,regular
20977,old_house,house,regular
20978,old_house,house,regular
20979,old_house,apartment,regular
20980,old_house,house,regular
20981,old_house,house,regular
20982,old_house,house,regular
20983,old_house,house,regular
20984,old_house,house,regular
20985,old_house,house,regular
20986,old_house,apartment,regular
20987,new_house,house,regular
20988,old_house,house,regular
20989,old_house,house,regular
20990,old_house,apartment,regular
20991,new_house,house,regular
20992,old_house,house,regular
20993,new_house,house,regular
20994,new_house,apartment,regular
20995,old_house,house,regular
20996,old_house,house,regular
20997,new_house,house,regular
20998,old_house,house,regular
20999,old_house,house,regular
21000,old_house,house,regular
21001,old_house,house,regular
21002,new_house,apartment,regular
21003,new_house,house,regular
21004,old_house,house,regular
21005,new_house,house,regular
21006,new_house,house,regular
21007,new_house,house,regular
21008,old_house,house,regular
21009,old_house,house,regular
21010,new_house,house,regular
21011,old_house,house,regular
21012,old_house,house,regular
21013,new_house,house,regular
21014,old_house,house,regular
21015,new_house,apartment,regular
21016,old_house,house,regular
21017,old_house,house,regular
21018,old_house,house,regular
21019,old_house,apartment,regular
21020,new_house,apartment,regular
21021,new_house,house,regular
21022,new_house,house,regular
21023,new_house,apartment,regular
21024,new_house,house,regular
21025,old_house,house,regular
21026,new_house,house,regular
21027,old_house,house,regular
21028,old_house,house,regular
21029,old_house,house,regular
21030,old_house,house,regular
21031,old_house,house,regular
21032,new_house,apartment,regular
21033,old_house,house,regular
21034,new_house,house,regular
21035,new_house,house,regular
21036,new_house,house,regular
21037,new_house,house,regular
21038,old_house,apartment,regular
21039,old_house,house,regular
21040,old_house,house,regular
21041,old_house,house,regular
21042,old_house,house,regular
21043,old_house,studio,regular
21044,old_house,apartment,regular
21045,old_house,house,regular
21046,old_house,house,regular
21047,new_house,house,regular
21048,old_house,house,regular
21049,old_house,house,regular
21050,new_house,house,regular
21051,old_house,house,regular
21052,old_house,house,regular
21053,new_house,house,regular
21054,new_house,house,regular
21055,old_house,house,regular
21056,old_house,house,regular
21057,old_house,house,regular
21058,old_house,house,regular
21059,old_house,house,regular
21060,old_house,house,regular
21061,new_house,house,regular
21062,new_house,house,regular
21063,old_house,house,regular
21064,old_house,house,regular
21065,old_house,apartment,regular
21066,new_house,house,regular
21067,old_house,house,regular
21068,old_house,house,regular
21069,old_house,house,regular
21070,old_house,house,regular
21071,new_house,house,regular
21072,old_house,house,regular
21073,old_house,house,regular
21074,old_house,house,regular
21075,old_house,house,regular
21076,new_house,house,regular
21077,old_house,house,regular
21078,new_house,house,regular
21079,new_house,house,regular
21080,old_house,house,regular
21081,old_house,house,regular
21082,old_house,house,regular
21083,old_house,house,regular
21084,old_house,house,regular
21085,new_house,house,regular
21086,new_house,house,regular
21087,new_house,apartment,regular
21088,new_house,house,regular
21089,old_house,house,regular
21090,old_house,house,regular
21091,old_house,house,regular
21092,old_house,house,regular
21093,old_house,house,regular
21094,old_house,house,regular
21095,old_house,house,regular
21096,new_house,house,regular
21097,old_house,house,regular
21098,old_house,house,regular
21099,old_house,house,regular
21100,old_house,house,regular
21101,old_house,house,regular
21102,old_house,house,regular
21103,new_house,house,regular
21104,old_house,house,regular
21105,old_house,house,regular
21106,new_house,apartment,regular
21107,old_house,house,regular
21108,old_house,house,regular
21109,old_house,apartment,regular
21110,new_house,apartment,regular
21111,old_house,house,regular
21112,new_house,house,regular
21113,old_house,house,regular
21114,old_house,house,regular
21115,old_house,house,regular
21116,old_house,house,regular
21117,old_house,house,regular
21118,old_house,house,regular
21119,old_house,house,regular
21120,new_house,house,regular
21121,new_house,house,regular
21122,old_house,house,regular
21123,new_house,house,regular
21124,new_house,house,regular
21125,old_house,house,regular
21126,old_house,house,regular
21127,new_house,house,regular
21128,old_house,house,regular
21129,new_house,house,regular
21130,old_house,house,regular
21131,old_house,house,regular
21132,old_house,house,regular
21133,old_house,house,regular
21134,old_house,house,regular
21135,old_house,house,regular
21136,new_house,house,regular
21137,new_house,apartment,regular
21138,old_house,house,regular
21139,old_house,apartment,regular
21140,new_house,house,regular
21141,old_house,house,regular
21142,old_house,apartment,regular
21143,old_house,house,regular
21144,old_house,house,regular
21145,old_house,house,regular
21146,old_house,house,regular
21147,old_house,house,regular
21148,old_house,house,regular
21149,old_house,house,regular
21150,old_house,house,regular
21151,old_house,apartment,regular
